確定病名,發病年份,發病月份,縣市,鄉鎮,性別,是否為境外移入,年齡層,確定病例數
嚴重特殊傳染性肺炎,2022,3,新竹縣,竹北市,F,否,45,1
嚴重特殊傳染性肺炎,2022,3,新竹縣,竹北市,F,否,5,1
嚴重特殊傳染性肺炎,2022,3,新竹縣,湖口鄉,F,否,65,1
嚴重特殊傳染性肺炎,2022,3,新竹縣,新豐鄉,M,否,20,1
嚴重特殊傳染性肺炎,2022,3,新竹縣,新豐鄉,M,否,30,1
嚴重特殊傳染性肺炎,2022,3,新竹縣,竹北市,M,否,35,1
嚴重特殊傳染性肺炎,2022,3,新竹縣,新豐鄉,M,否,35,4
嚴重特殊傳染性肺炎,2022,3,新竹縣,新豐鄉,M,否,40,3
嚴重特殊傳染性肺炎,2022,3,新竹縣,新豐鄉,M,否,45,5
嚴重特殊傳染性肺炎,2022,3,新竹縣,新豐鄉,M,否,50,18
嚴重特殊傳染性肺炎,2022,3,新竹縣,新豐鄉,M,否,55,15
嚴重特殊傳染性肺炎,2022,3,新竹縣,新豐鄉,M,否,5,1
嚴重特殊傳染性肺炎,2022,3,新竹縣,新豐鄉,M,否,60,5
嚴重特殊傳染性肺炎,2022,3,新竹縣,新豐鄉,M,否,65,3
嚴重特殊傳染性肺炎,2022,3,嘉義市,西區,F,否,55,1
嚴重特殊傳染性肺炎,2022,3,嘉義市,西區,F,否,70,1
嚴重特殊傳染性肺炎,2022,3,嘉義市,西區,M,否,30,1
嚴重特殊傳染性肺炎,2022,3,嘉義市,西區,M,否,55,1
嚴重特殊傳染性肺炎,2022,3,嘉義縣,六腳鄉,F,否,45,1
嚴重特殊傳染性肺炎,2022,3,嘉義縣,六腳鄉,F,否,65,2
嚴重特殊傳染性肺炎,2022,3,嘉義縣,太保市,F,否,65,1
嚴重特殊傳染性肺炎,2022,3,嘉義縣,大林鎮,M,否,20,1
嚴重特殊傳染性肺炎,2022,3,嘉義縣,大林鎮,M,否,25,1
嚴重特殊傳染性肺炎,2022,3,嘉義縣,民雄鄉,M,否,55,1
嚴重特殊傳染性肺炎,2022,3,嘉義縣,六腳鄉,M,否,70,1
嚴重特殊傳染性肺炎,2022,3,彰化縣,和美鎮,F,否,30,1
嚴重特殊傳染性肺炎,2022,3,彰化縣,彰化市,F,否,55,1
嚴重特殊傳染性肺炎,2022,3,彰化縣,員林市,F,否,70,1
嚴重特殊傳染性肺炎,2022,3,彰化縣,和美鎮,M,否,30,1
嚴重特殊傳染性肺炎,2022,3,彰化縣,和美鎮,M,否,4,1
嚴重特殊傳染性肺炎,2022,3,彰化縣,鹿港鎮,M,否,5,2
嚴重特殊傳染性肺炎,2022,3,彰化縣,彰化市,M,否,65,1
嚴重特殊傳染性肺炎,2022,3,彰化縣,員林市,M,否,70,1
嚴重特殊傳染性肺炎,2022,4,台中市,東勢區,F,否,10,2
嚴重特殊傳染性肺炎,2022,4,台中市,新社區,F,否,10,1
嚴重特殊傳染性肺炎,2022,4,台中市,西屯區,F,否,15,1
嚴重特殊傳染性肺炎,2022,4,台中市,東勢區,F,否,15,2
嚴重特殊傳染性肺炎,2022,4,台中市,大雅區,F,否,20,1
嚴重特殊傳染性肺炎,2022,4,台中市,中區,F,否,20,1
嚴重特殊傳染性肺炎,2022,4,台中市,西屯區,F,否,20,4
嚴重特殊傳染性肺炎,2022,4,台中市,南區,F,否,20,2
嚴重特殊傳染性肺炎,2022,4,台中市,大甲區,F,否,25,1
嚴重特殊傳染性肺炎,2022,4,台中市,北區,F,否,25,1
嚴重特殊傳染性肺炎,2022,4,台中市,西區,F,否,25,1
嚴重特殊傳染性肺炎,2022,4,台中市,梧棲區,F,否,25,1
嚴重特殊傳染性肺炎,2022,4,台中市,霧峰區,F,否,25,1
嚴重特殊傳染性肺炎,2022,4,台中市,西屯區,F,否,30,1
嚴重特殊傳染性肺炎,2022,4,台中市,豐原區,F,否,30,1
嚴重特殊傳染性肺炎,2022,4,台中市,大里區,F,否,35,2
嚴重特殊傳染性肺炎,2022,4,台中市,太平區,F,否,35,1
嚴重特殊傳染性肺炎,2022,4,台中市,北屯區,F,否,35,2
嚴重特殊傳染性肺炎,2022,4,台中市,西屯區,F,否,35,1
嚴重特殊傳染性肺炎,2022,4,台中市,梧棲區,F,否,35,1
嚴重特殊傳染性肺炎,2022,4,台中市,東勢區,F,否,4,1
嚴重特殊傳染性肺炎,2022,4,台中市,東勢區,F,否,40,1
嚴重特殊傳染性肺炎,2022,4,台中市,南區,F,否,40,1
嚴重特殊傳染性肺炎,2022,4,台中市,豐原區,F,否,40,2
嚴重特殊傳染性肺炎,2022,4,台中市,西屯區,F,否,45,1
嚴重特殊傳染性肺炎,2022,4,台中市,西區,F,否,45,1
嚴重特殊傳染性肺炎,2022,4,台中市,大里區,F,否,50,1
嚴重特殊傳染性肺炎,2022,4,台中市,太平區,F,否,50,1
嚴重特殊傳染性肺炎,2022,4,台中市,南區,F,否,50,1
嚴重特殊傳染性肺炎,2022,4,台中市,南屯區,F,否,55,1
嚴重特殊傳染性肺炎,2022,4,台中市,太平區,F,否,5,1
嚴重特殊傳染性肺炎,2022,4,台中市,石岡區,F,否,5,1
嚴重特殊傳染性肺炎,2022,4,台中市,東勢區,F,否,5,5
嚴重特殊傳染性肺炎,2022,4,台中市,霧峰區,F,否,5,1
嚴重特殊傳染性肺炎,2022,4,台中市,清水區,F,否,70,1
嚴重特殊傳染性肺炎,2022,4,台中市,后里區,M,否,1,1
嚴重特殊傳染性肺炎,2022,4,台中市,梧棲區,M,否,1,1
嚴重特殊傳染性肺炎,2022,4,台中市,沙鹿區,M,否,10,1
嚴重特殊傳染性肺炎,2022,4,台中市,東勢區,M,否,10,2
嚴重特殊傳染性肺炎,2022,4,台中市,太平區,M,否,15,1
嚴重特殊傳染性肺炎,2022,4,台中市,新社區,M,否,15,1
嚴重特殊傳染性肺炎,2022,4,台中市,梧棲區,M,否,2,1
嚴重特殊傳染性肺炎,2022,4,台中市,太平區,M,否,20,1
嚴重特殊傳染性肺炎,2022,4,台中市,北屯區,M,否,20,1
嚴重特殊傳染性肺炎,2022,4,台中市,西屯區,M,否,20,2
嚴重特殊傳染性肺炎,2022,4,台中市,大雅區,M,否,25,3
嚴重特殊傳染性肺炎,2022,4,台中市,中區,M,否,25,1
嚴重特殊傳染性肺炎,2022,4,台中市,北區,M,否,25,1
嚴重特殊傳染性肺炎,2022,4,台中市,南屯區,M,否,25,1
嚴重特殊傳染性肺炎,2022,4,台中市,南區,M,否,25,1
嚴重特殊傳染性肺炎,2022,4,台中市,北屯區,M,否,30,1
嚴重特殊傳染性肺炎,2022,4,台中市,西屯區,M,否,30,2
嚴重特殊傳染性肺炎,2022,4,台中市,大雅區,M,否,35,1
嚴重特殊傳染性肺炎,2022,4,台中市,東勢區,M,否,35,1
嚴重特殊傳染性肺炎,2022,4,台中市,南區,M,否,35,1
嚴重特殊傳染性肺炎,2022,4,台中市,霧峰區,M,否,35,1
嚴重特殊傳染性肺炎,2022,4,台中市,大里區,M,否,40,1
嚴重特殊傳染性肺炎,2022,4,台中市,太平區,M,否,40,1
嚴重特殊傳染性肺炎,2022,4,台中市,梧棲區,M,否,40,1
嚴重特殊傳染性肺炎,2022,4,台中市,西屯區,M,否,45,1
嚴重特殊傳染性肺炎,2022,4,台中市,豐原區,M,否,45,2
嚴重特殊傳染性肺炎,2022,4,台中市,東勢區,M,否,5,1
嚴重特殊傳染性肺炎,2022,4,台中市,霧峰區,M,否,5,1
嚴重特殊傳染性肺炎,2022,4,台中市,太平區,M,否,60,1
嚴重特殊傳染性肺炎,2022,4,台中市,西屯區,M,否,60,2
嚴重特殊傳染性肺炎,2022,4,台中市,南屯區,M,否,65,1
嚴重特殊傳染性肺炎,2022,4,台中市,東勢區,M,否,70,1
嚴重特殊傳染性肺炎,2022,4,台中市,清水區,M,否,70,1
嚴重特殊傳染性肺炎,2022,4,台中市,霧峰區,X,否,20,1
嚴重特殊傳染性肺炎,2022,4,台北市,文山區,F,否,1,1
嚴重特殊傳染性肺炎,2022,4,台北市,北投區,F,否,1,1
嚴重特殊傳染性肺炎,2022,4,台北市,萬華區,F,否,1,1
嚴重特殊傳染性肺炎,2022,4,台北市,大安區,F,否,10,2
嚴重特殊傳染性肺炎,2022,4,台北市,中山區,F,否,10,1
嚴重特殊傳染性肺炎,2022,4,台北市,內湖區,F,否,10,1
嚴重特殊傳染性肺炎,2022,4,台北市,文山區,F,否,10,2
嚴重特殊傳染性肺炎,2022,4,台北市,北投區,F,否,10,3
嚴重特殊傳染性肺炎,2022,4,台北市,松山區,F,否,10,1
嚴重特殊傳染性肺炎,2022,4,台北市,信義區,F,否,10,1
嚴重特殊傳染性肺炎,2022,4,台北市,士林區,F,否,15,3
嚴重特殊傳染性肺炎,2022,4,台北市,大同區,F,否,15,1
嚴重特殊傳染性肺炎,2022,4,台北市,中山區,F,否,15,4
嚴重特殊傳染性肺炎,2022,4,台北市,松山區,F,否,15,1
嚴重特殊傳染性肺炎,2022,4,台北市,信義區,F,否,15,1
嚴重特殊傳染性肺炎,2022,4,台北市,南港區,F,否,15,1
嚴重特殊傳染性肺炎,2022,4,台北市,萬華區,F,否,15,4
嚴重特殊傳染性肺炎,2022,4,台北市,士林區,F,否,20,7
嚴重特殊傳染性肺炎,2022,4,台北市,大同區,F,否,20,2
嚴重特殊傳染性肺炎,2022,4,台北市,大安區,F,否,20,7
嚴重特殊傳染性肺炎,2022,4,台北市,中山區,F,否,20,13
嚴重特殊傳染性肺炎,2022,4,台北市,中正區,F,否,20,1
嚴重特殊傳染性肺炎,2022,4,台北市,內湖區,F,否,20,3
嚴重特殊傳染性肺炎,2022,4,台北市,文山區,F,否,20,2
嚴重特殊傳染性肺炎,2022,4,台北市,北投區,F,否,20,6
嚴重特殊傳染性肺炎,2022,4,台北市,松山區,F,否,20,5
嚴重特殊傳染性肺炎,2022,4,台北市,信義區,F,否,20,3
嚴重特殊傳染性肺炎,2022,4,台北市,南港區,F,否,20,3
嚴重特殊傳染性肺炎,2022,4,台北市,萬華區,F,否,20,8
嚴重特殊傳染性肺炎,2022,4,台北市,士林區,F,否,25,5
嚴重特殊傳染性肺炎,2022,4,台北市,大同區,F,否,25,1
嚴重特殊傳染性肺炎,2022,4,台北市,大安區,F,否,25,6
嚴重特殊傳染性肺炎,2022,4,台北市,中山區,F,否,25,16
嚴重特殊傳染性肺炎,2022,4,台北市,中正區,F,否,25,3
嚴重特殊傳染性肺炎,2022,4,台北市,內湖區,F,否,25,4
嚴重特殊傳染性肺炎,2022,4,台北市,文山區,F,否,25,1
嚴重特殊傳染性肺炎,2022,4,台北市,北投區,F,否,25,5
嚴重特殊傳染性肺炎,2022,4,台北市,松山區,F,否,25,3
嚴重特殊傳染性肺炎,2022,4,台北市,信義區,F,否,25,7
嚴重特殊傳染性肺炎,2022,4,台北市,南港區,F,否,25,3
嚴重特殊傳染性肺炎,2022,4,台北市,萬華區,F,否,25,5
嚴重特殊傳染性肺炎,2022,4,台北市,北投區,F,否,3,2
嚴重特殊傳染性肺炎,2022,4,台北市,南港區,F,否,3,1
嚴重特殊傳染性肺炎,2022,4,台北市,大同區,F,否,30,4
嚴重特殊傳染性肺炎,2022,4,台北市,大安區,F,否,30,2
嚴重特殊傳染性肺炎,2022,4,台北市,中山區,F,否,30,10
嚴重特殊傳染性肺炎,2022,4,台北市,內湖區,F,否,30,5
嚴重特殊傳染性肺炎,2022,4,台北市,文山區,F,否,30,2
嚴重特殊傳染性肺炎,2022,4,台北市,松山區,F,否,30,1
嚴重特殊傳染性肺炎,2022,4,台北市,信義區,F,否,30,1
嚴重特殊傳染性肺炎,2022,4,台北市,萬華區,F,否,30,1
嚴重特殊傳染性肺炎,2022,4,台北市,士林區,F,否,35,2
嚴重特殊傳染性肺炎,2022,4,台北市,大同區,F,否,35,4
嚴重特殊傳染性肺炎,2022,4,台北市,大安區,F,否,35,2
嚴重特殊傳染性肺炎,2022,4,台北市,中山區,F,否,35,13
嚴重特殊傳染性肺炎,2022,4,台北市,中正區,F,否,35,1
嚴重特殊傳染性肺炎,2022,4,台北市,內湖區,F,否,35,2
嚴重特殊傳染性肺炎,2022,4,台北市,文山區,F,否,35,2
嚴重特殊傳染性肺炎,2022,4,台北市,北投區,F,否,35,8
嚴重特殊傳染性肺炎,2022,4,台北市,信義區,F,否,35,1
嚴重特殊傳染性肺炎,2022,4,台北市,南港區,F,否,35,1
嚴重特殊傳染性肺炎,2022,4,台北市,萬華區,F,否,35,2
嚴重特殊傳染性肺炎,2022,4,台北市,大安區,F,否,4,1
嚴重特殊傳染性肺炎,2022,4,台北市,中山區,F,否,4,2
嚴重特殊傳染性肺炎,2022,4,台北市,北投區,F,否,4,1
嚴重特殊傳染性肺炎,2022,4,台北市,萬華區,F,否,4,1
嚴重特殊傳染性肺炎,2022,4,台北市,士林區,F,否,40,3
嚴重特殊傳染性肺炎,2022,4,台北市,大安區,F,否,40,8
嚴重特殊傳染性肺炎,2022,4,台北市,中山區,F,否,40,6
嚴重特殊傳染性肺炎,2022,4,台北市,中正區,F,否,40,2
嚴重特殊傳染性肺炎,2022,4,台北市,內湖區,F,否,40,3
嚴重特殊傳染性肺炎,2022,4,台北市,文山區,F,否,40,3
嚴重特殊傳染性肺炎,2022,4,台北市,北投區,F,否,40,3
嚴重特殊傳染性肺炎,2022,4,台北市,南港區,F,否,40,1
嚴重特殊傳染性肺炎,2022,4,台北市,萬華區,F,否,40,3
嚴重特殊傳染性肺炎,2022,4,台北市,大同區,F,否,45,2
嚴重特殊傳染性肺炎,2022,4,台北市,大安區,F,否,45,3
嚴重特殊傳染性肺炎,2022,4,台北市,中山區,F,否,45,2
嚴重特殊傳染性肺炎,2022,4,台北市,內湖區,F,否,45,1
嚴重特殊傳染性肺炎,2022,4,台北市,文山區,F,否,45,4
嚴重特殊傳染性肺炎,2022,4,台北市,北投區,F,否,45,3
嚴重特殊傳染性肺炎,2022,4,台北市,信義區,F,否,45,1
嚴重特殊傳染性肺炎,2022,4,台北市,萬華區,F,否,45,3
嚴重特殊傳染性肺炎,2022,4,台北市,士林區,F,否,50,1
嚴重特殊傳染性肺炎,2022,4,台北市,中山區,F,否,50,2
嚴重特殊傳染性肺炎,2022,4,台北市,中正區,F,否,50,1
嚴重特殊傳染性肺炎,2022,4,台北市,內湖區,F,否,50,1
嚴重特殊傳染性肺炎,2022,4,台北市,北投區,F,否,50,2
嚴重特殊傳染性肺炎,2022,4,台北市,信義區,F,否,50,2
嚴重特殊傳染性肺炎,2022,4,台北市,萬華區,F,否,50,2
嚴重特殊傳染性肺炎,2022,4,台北市,士林區,F,否,55,3
嚴重特殊傳染性肺炎,2022,4,台北市,大安區,F,否,55,3
嚴重特殊傳染性肺炎,2022,4,台北市,中山區,F,否,55,1
嚴重特殊傳染性肺炎,2022,4,台北市,中正區,F,否,55,2
嚴重特殊傳染性肺炎,2022,4,台北市,內湖區,F,否,55,4
嚴重特殊傳染性肺炎,2022,4,台北市,文山區,F,否,55,1
嚴重特殊傳染性肺炎,2022,4,台北市,北投區,F,否,55,2
嚴重特殊傳染性肺炎,2022,4,台北市,松山區,F,否,55,3
嚴重特殊傳染性肺炎,2022,4,台北市,南港區,F,否,55,2
嚴重特殊傳染性肺炎,2022,4,台北市,萬華區,F,否,55,1
嚴重特殊傳染性肺炎,2022,4,台北市,大同區,F,否,5,1
嚴重特殊傳染性肺炎,2022,4,台北市,大安區,F,否,5,1
嚴重特殊傳染性肺炎,2022,4,台北市,中山區,F,否,5,4
嚴重特殊傳染性肺炎,2022,4,台北市,中正區,F,否,5,1
嚴重特殊傳染性肺炎,2022,4,台北市,內湖區,F,否,5,6
嚴重特殊傳染性肺炎,2022,4,台北市,北投區,F,否,5,8
嚴重特殊傳染性肺炎,2022,4,台北市,信義區,F,否,5,4
嚴重特殊傳染性肺炎,2022,4,台北市,萬華區,F,否,5,1
嚴重特殊傳染性肺炎,2022,4,台北市,士林區,F,否,60,1
嚴重特殊傳染性肺炎,2022,4,台北市,大安區,F,否,60,1
嚴重特殊傳染性肺炎,2022,4,台北市,中山區,F,否,60,5
嚴重特殊傳染性肺炎,2022,4,台北市,中正區,F,否,60,1
嚴重特殊傳染性肺炎,2022,4,台北市,內湖區,F,否,60,1
嚴重特殊傳染性肺炎,2022,4,台北市,北投區,F,否,60,1
嚴重特殊傳染性肺炎,2022,4,台北市,松山區,F,否,60,1
嚴重特殊傳染性肺炎,2022,4,台北市,信義區,F,否,60,3
嚴重特殊傳染性肺炎,2022,4,台北市,南港區,F,否,60,1
嚴重特殊傳染性肺炎,2022,4,台北市,大同區,F,否,65,2
嚴重特殊傳染性肺炎,2022,4,台北市,大安區,F,否,65,1
嚴重特殊傳染性肺炎,2022,4,台北市,中山區,F,否,65,1
嚴重特殊傳染性肺炎,2022,4,台北市,中正區,F,否,65,1
嚴重特殊傳染性肺炎,2022,4,台北市,北投區,F,否,65,1
嚴重特殊傳染性肺炎,2022,4,台北市,萬華區,F,否,65,1
嚴重特殊傳染性肺炎,2022,4,台北市,大同區,F,否,70,1
嚴重特殊傳染性肺炎,2022,4,台北市,中山區,F,否,70,1
嚴重特殊傳染性肺炎,2022,4,台北市,松山區,F,否,70,2
嚴重特殊傳染性肺炎,2022,4,台北市,萬華區,F,否,70,2
嚴重特殊傳染性肺炎,2022,4,台北市,大安區,M,否,1,2
嚴重特殊傳染性肺炎,2022,4,台北市,北投區,M,否,1,1
嚴重特殊傳染性肺炎,2022,4,台北市,大同區,M,否,10,1
嚴重特殊傳染性肺炎,2022,4,台北市,大安區,M,否,10,2
嚴重特殊傳染性肺炎,2022,4,台北市,內湖區,M,否,10,1
嚴重特殊傳染性肺炎,2022,4,台北市,文山區,M,否,10,1
嚴重特殊傳染性肺炎,2022,4,台北市,北投區,M,否,10,9
嚴重特殊傳染性肺炎,2022,4,台北市,信義區,M,否,10,2
嚴重特殊傳染性肺炎,2022,4,台北市,中山區,M,否,15,2
嚴重特殊傳染性肺炎,2022,4,台北市,中正區,M,否,15,1
嚴重特殊傳染性肺炎,2022,4,台北市,內湖區,M,否,15,2
嚴重特殊傳染性肺炎,2022,4,台北市,松山區,M,否,15,1
嚴重特殊傳染性肺炎,2022,4,台北市,信義區,M,否,15,2
嚴重特殊傳染性肺炎,2022,4,台北市,南港區,M,否,15,1
嚴重特殊傳染性肺炎,2022,4,台北市,萬華區,M,否,15,5
嚴重特殊傳染性肺炎,2022,4,台北市,中山區,M,否,2,1
嚴重特殊傳染性肺炎,2022,4,台北市,南港區,M,否,2,1
嚴重特殊傳染性肺炎,2022,4,台北市,士林區,M,否,20,8
嚴重特殊傳染性肺炎,2022,4,台北市,大同區,M,否,20,7
嚴重特殊傳染性肺炎,2022,4,台北市,大安區,M,否,20,6
嚴重特殊傳染性肺炎,2022,4,台北市,中山區,M,否,20,10
嚴重特殊傳染性肺炎,2022,4,台北市,內湖區,M,否,20,1
嚴重特殊傳染性肺炎,2022,4,台北市,文山區,M,否,20,1
嚴重特殊傳染性肺炎,2022,4,台北市,北投區,M,否,20,2
嚴重特殊傳染性肺炎,2022,4,台北市,松山區,M,否,20,5
嚴重特殊傳染性肺炎,2022,4,台北市,信義區,M,否,20,2
嚴重特殊傳染性肺炎,2022,4,台北市,南港區,M,否,20,2
嚴重特殊傳染性肺炎,2022,4,台北市,萬華區,M,否,20,7
嚴重特殊傳染性肺炎,2022,4,台北市,士林區,M,否,25,3
嚴重特殊傳染性肺炎,2022,4,台北市,大同區,M,否,25,4
嚴重特殊傳染性肺炎,2022,4,台北市,大安區,M,否,25,5
嚴重特殊傳染性肺炎,2022,4,台北市,中山區,M,否,25,13
嚴重特殊傳染性肺炎,2022,4,台北市,中正區,M,否,25,4
嚴重特殊傳染性肺炎,2022,4,台北市,內湖區,M,否,25,4
嚴重特殊傳染性肺炎,2022,4,台北市,文山區,M,否,25,2
嚴重特殊傳染性肺炎,2022,4,台北市,北投區,M,否,25,2
嚴重特殊傳染性肺炎,2022,4,台北市,松山區,M,否,25,6
嚴重特殊傳染性肺炎,2022,4,台北市,信義區,M,否,25,7
嚴重特殊傳染性肺炎,2022,4,台北市,南港區,M,否,25,3
嚴重特殊傳染性肺炎,2022,4,台北市,萬華區,M,否,25,6
嚴重特殊傳染性肺炎,2022,4,台北市,中山區,M,否,3,1
嚴重特殊傳染性肺炎,2022,4,台北市,中正區,M,否,3,1
嚴重特殊傳染性肺炎,2022,4,台北市,士林區,M,否,30,2
嚴重特殊傳染性肺炎,2022,4,台北市,大同區,M,否,30,1
嚴重特殊傳染性肺炎,2022,4,台北市,中山區,M,否,30,8
嚴重特殊傳染性肺炎,2022,4,台北市,中正區,M,否,30,1
嚴重特殊傳染性肺炎,2022,4,台北市,內湖區,M,否,30,4
嚴重特殊傳染性肺炎,2022,4,台北市,文山區,M,否,30,3
嚴重特殊傳染性肺炎,2022,4,台北市,北投區,M,否,30,7
嚴重特殊傳染性肺炎,2022,4,台北市,松山區,M,否,30,3
嚴重特殊傳染性肺炎,2022,4,台北市,信義區,M,否,30,2
嚴重特殊傳染性肺炎,2022,4,台北市,南港區,M,否,30,4
嚴重特殊傳染性肺炎,2022,4,台北市,萬華區,M,否,30,8
嚴重特殊傳染性肺炎,2022,4,台北市,士林區,M,否,35,3
嚴重特殊傳染性肺炎,2022,4,台北市,大同區,M,否,35,1
嚴重特殊傳染性肺炎,2022,4,台北市,大安區,M,否,35,2
嚴重特殊傳染性肺炎,2022,4,台北市,中山區,M,否,35,10
嚴重特殊傳染性肺炎,2022,4,台北市,中正區,M,否,35,3
嚴重特殊傳染性肺炎,2022,4,台北市,內湖區,M,否,35,2
嚴重特殊傳染性肺炎,2022,4,台北市,文山區,M,否,35,1
嚴重特殊傳染性肺炎,2022,4,台北市,北投區,M,否,35,4
嚴重特殊傳染性肺炎,2022,4,台北市,松山區,M,否,35,3
嚴重特殊傳染性肺炎,2022,4,台北市,信義區,M,否,35,6
嚴重特殊傳染性肺炎,2022,4,台北市,南港區,M,否,35,1
嚴重特殊傳染性肺炎,2022,4,台北市,萬華區,M,否,35,1
嚴重特殊傳染性肺炎,2022,4,台北市,文山區,M,否,4,1
嚴重特殊傳染性肺炎,2022,4,台北市,士林區,M,否,40,2
嚴重特殊傳染性肺炎,2022,4,台北市,大同區,M,否,40,1
嚴重特殊傳染性肺炎,2022,4,台北市,大安區,M,否,40,1
嚴重特殊傳染性肺炎,2022,4,台北市,中山區,M,否,40,7
嚴重特殊傳染性肺炎,2022,4,台北市,內湖區,M,否,40,2
嚴重特殊傳染性肺炎,2022,4,台北市,文山區,M,否,40,1
嚴重特殊傳染性肺炎,2022,4,台北市,北投區,M,否,40,4
嚴重特殊傳染性肺炎,2022,4,台北市,松山區,M,否,40,2
嚴重特殊傳染性肺炎,2022,4,台北市,信義區,M,否,40,4
嚴重特殊傳染性肺炎,2022,4,台北市,南港區,M,否,40,2
嚴重特殊傳染性肺炎,2022,4,台北市,士林區,M,否,45,1
嚴重特殊傳染性肺炎,2022,4,台北市,大同區,M,否,45,1
嚴重特殊傳染性肺炎,2022,4,台北市,大安區,M,否,45,1
嚴重特殊傳染性肺炎,2022,4,台北市,中山區,M,否,45,2
嚴重特殊傳染性肺炎,2022,4,台北市,內湖區,M,否,45,3
嚴重特殊傳染性肺炎,2022,4,台北市,北投區,M,否,45,2
嚴重特殊傳染性肺炎,2022,4,台北市,信義區,M,否,45,3
嚴重特殊傳染性肺炎,2022,4,台北市,南港區,M,否,45,3
嚴重特殊傳染性肺炎,2022,4,台北市,大同區,M,否,50,1
嚴重特殊傳染性肺炎,2022,4,台北市,大安區,M,否,50,3
嚴重特殊傳染性肺炎,2022,4,台北市,內湖區,M,否,50,1
嚴重特殊傳染性肺炎,2022,4,台北市,文山區,M,否,50,1
嚴重特殊傳染性肺炎,2022,4,台北市,北投區,M,否,50,3
嚴重特殊傳染性肺炎,2022,4,台北市,松山區,M,否,50,1
嚴重特殊傳染性肺炎,2022,4,台北市,萬華區,M,否,50,3
嚴重特殊傳染性肺炎,2022,4,台北市,士林區,M,否,55,2
嚴重特殊傳染性肺炎,2022,4,台北市,大安區,M,否,55,2
